video_name,video_path,label
17__talking_angry_couch.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/17__talking_angry_couch.mp4,1
17__walking_and_outside_surprised.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/17__walking_and_outside_surprised.mp4,1
17__walking_down_indoor_hall_disgust.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/17__walking_down_indoor_hall_disgust.mp4,1
17__walking_down_street_outside_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/17__walking_down_street_outside_angry.mp4,1
17__walk_down_hall_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/17__walk_down_hall_angry.mp4,1
18__exit_phone_room.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/18__exit_phone_room.mp4,1
18__kitchen_pan.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/18__kitchen_pan.mp4,1
18__kitchen_still.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/18__kitchen_still.mp4,1
18__outside_talking_pan_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/18__outside_talking_pan_laughing.mp4,1
18__outside_talking_still_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/18__outside_talking_still_laughing.mp4,1
18__podium_speech_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/18__podium_speech_happy.mp4,1
18__secret_conversation.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/18__secret_conversation.mp4,1
18__talking_against_wall.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/18__talking_against_wall.mp4,1
18__walking_down_street_outside_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/18__walking_down_street_outside_angry.mp4,1
18__walking_outside_cafe_disgusted.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/18__walking_outside_cafe_disgusted.mp4,1
18__walk_down_hall_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/18__walk_down_hall_angry.mp4,1
19__exit_phone_room.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/19__exit_phone_room.mp4,1
19__kitchen_pan.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/19__kitchen_pan.mp4,1
19__kitchen_still.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/19__kitchen_still.mp4,1
19__outside_talking_pan_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/19__outside_talking_pan_laughing.mp4,1
19__outside_talking_still_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/19__outside_talking_still_laughing.mp4,1
19__podium_speech_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/19__podium_speech_happy.mp4,1
19__secret_conversation.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/19__secret_conversation.mp4,1
19__talking_against_wall.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/19__talking_against_wall.mp4,1
19__talking_angry_couch.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/19__talking_angry_couch.mp4,1
19__walking_down_street_outside_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/19__walking_down_street_outside_angry.mp4,1
19__walking_outside_cafe_disgusted.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/19__walking_outside_cafe_disgusted.mp4,1
19__walk_down_hall_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/19__walk_down_hall_angry.mp4,1
20__exit_phone_room.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__exit_phone_room.mp4,1
20__hugging_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__hugging_happy.mp4,1
20__kitchen_pan.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__kitchen_pan.mp4,1
20__kitchen_still.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__kitchen_still.mp4,1
20__outside_talking_pan_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__outside_talking_pan_laughing.mp4,1
20__outside_talking_still_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__outside_talking_still_laughing.mp4,1
20__podium_speech_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__podium_speech_happy.mp4,1
20__secret_conversation.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__secret_conversation.mp4,1
20__talking_against_wall.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__talking_against_wall.mp4,1
20__talking_angry_couch.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__talking_angry_couch.mp4,1
20__walking_and_outside_surprised.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__walking_and_outside_surprised.mp4,1
20__walking_down_indoor_hall_disgust.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__walking_down_indoor_hall_disgust.mp4,1
20__walking_down_street_outside_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__walking_down_street_outside_angry.mp4,1
20__walking_outside_cafe_disgusted.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__walking_outside_cafe_disgusted.mp4,1
20__walk_down_hall_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/20__walk_down_hall_angry.mp4,1
21__exit_phone_room.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__exit_phone_room.mp4,1
21__hugging_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__hugging_happy.mp4,1
21__kitchen_pan.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__kitchen_pan.mp4,1
21__kitchen_still.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__kitchen_still.mp4,1
21__outside_talking_pan_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__outside_talking_pan_laughing.mp4,1
21__outside_talking_still_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__outside_talking_still_laughing.mp4,1
21__podium_speech_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__podium_speech_happy.mp4,1
21__talking_against_wall.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__talking_against_wall.mp4,1
21__talking_angry_couch.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__talking_angry_couch.mp4,1
21__walking_and_outside_surprised.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__walking_and_outside_surprised.mp4,1
21__walking_down_indoor_hall_disgust.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__walking_down_indoor_hall_disgust.mp4,1
21__walking_down_street_outside_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__walking_down_street_outside_angry.mp4,1
21__walking_outside_cafe_disgusted.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__walking_outside_cafe_disgusted.mp4,1
21__walk_down_hall_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/21__walk_down_hall_angry.mp4,1
22__exit_phone_room.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__exit_phone_room.mp4,1
22__kitchen_pan.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__kitchen_pan.mp4,1
22__kitchen_still.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__kitchen_still.mp4,1
22__outside_talking_pan_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__outside_talking_pan_laughing.mp4,1
22__outside_talking_still_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__outside_talking_still_laughing.mp4,1
22__podium_speech_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__podium_speech_happy.mp4,1
22__secret_conversation.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__secret_conversation.mp4,1
22__talking_against_wall.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__talking_against_wall.mp4,1
22__walking_and_outside_surprised.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__walking_and_outside_surprised.mp4,1
22__walking_down_indoor_hall_disgust.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__walking_down_indoor_hall_disgust.mp4,1
22__walking_down_street_outside_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__walking_down_street_outside_angry.mp4,1
22__walking_outside_cafe_disgusted.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__walking_outside_cafe_disgusted.mp4,1
22__walk_down_hall_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/22__walk_down_hall_angry.mp4,1
23__exit_phone_room.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__exit_phone_room.mp4,1
23__hugging_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__hugging_happy.mp4,1
23__kitchen_pan.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__kitchen_pan.mp4,1
23__kitchen_still.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__kitchen_still.mp4,1
23__outside_talking_pan_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__outside_talking_pan_laughing.mp4,1
23__outside_talking_still_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__outside_talking_still_laughing.mp4,1
23__podium_speech_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__podium_speech_happy.mp4,1
23__secret_conversation.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__secret_conversation.mp4,1
23__talking_against_wall.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__talking_against_wall.mp4,1
23__talking_angry_couch.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__talking_angry_couch.mp4,1
23__walking_and_outside_surprised.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__walking_and_outside_surprised.mp4,1
23__walking_down_indoor_hall_disgust.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__walking_down_indoor_hall_disgust.mp4,1
23__walking_down_street_outside_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__walking_down_street_outside_angry.mp4,1
23__walking_outside_cafe_disgusted.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__walking_outside_cafe_disgusted.mp4,1
23__walk_down_hall_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/23__walk_down_hall_angry.mp4,1
24__exit_phone_room.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/24__exit_phone_room.mp4,1
24__kitchen_pan.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/24__kitchen_pan.mp4,1
24__kitchen_still.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/24__kitchen_still.mp4,1
24__outside_talking_pan_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/24__outside_talking_pan_laughing.mp4,1
24__outside_talking_still_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/24__outside_talking_still_laughing.mp4,1
24__podium_speech_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/24__podium_speech_happy.mp4,1
24__secret_conversation.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/24__secret_conversation.mp4,1
24__talking_against_wall.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/24__talking_against_wall.mp4,1
24__talking_angry_couch.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/24__talking_angry_couch.mp4,1
24__walking_down_street_outside_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/24__walking_down_street_outside_angry.mp4,1
24__walking_outside_cafe_disgusted.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/24__walking_outside_cafe_disgusted.mp4,1
24__walk_down_hall_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/24__walk_down_hall_angry.mp4,1
25__exit_phone_room.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/25__exit_phone_room.mp4,1
25__outside_talking_pan_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/25__outside_talking_pan_laughing.mp4,1
25__outside_talking_still_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/25__outside_talking_still_laughing.mp4,1
25__podium_speech_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/25__podium_speech_happy.mp4,1
25__secret_conversation.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/25__secret_conversation.mp4,1
25__talking_against_wall.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/25__talking_against_wall.mp4,1
25__walking_down_street_outside_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/25__walking_down_street_outside_angry.mp4,1
25__walking_outside_cafe_disgusted.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/25__walking_outside_cafe_disgusted.mp4,1
25__walk_down_hall_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/25__walk_down_hall_angry.mp4,1
26__exit_phone_room.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/26__exit_phone_room.mp4,1
26__kitchen_pan.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/26__kitchen_pan.mp4,1
26__kitchen_still.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/26__kitchen_still.mp4,1
26__outside_talking_pan_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/26__outside_talking_pan_laughing.mp4,1
26__outside_talking_still_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/26__outside_talking_still_laughing.mp4,1
26__podium_speech_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/26__podium_speech_happy.mp4,1
26__secret_conversation.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/26__secret_conversation.mp4,1
26__talking_against_wall.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/26__talking_against_wall.mp4,1
26__talking_angry_couch.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/26__talking_angry_couch.mp4,1
26__walking_down_street_outside_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/26__walking_down_street_outside_angry.mp4,1
26__walking_outside_cafe_disgusted.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/26__walking_outside_cafe_disgusted.mp4,1
26__walk_down_hall_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/26__walk_down_hall_angry.mp4,1
27__exit_phone_room.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__exit_phone_room.mp4,1
27__hugging_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__hugging_happy.mp4,1
27__kitchen_pan.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__kitchen_pan.mp4,1
27__kitchen_still.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__kitchen_still.mp4,1
27__meeting_serious.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__meeting_serious.mp4,1
27__outside_talking_pan_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__outside_talking_pan_laughing.mp4,1
27__outside_talking_still_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__outside_talking_still_laughing.mp4,1
27__podium_speech_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__podium_speech_happy.mp4,1
27__talking_against_wall.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__talking_against_wall.mp4,1
27__talking_angry_couch.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__talking_angry_couch.mp4,1
27__walking_and_outside_surprised.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__walking_and_outside_surprised.mp4,1
27__walking_down_indoor_hall_disgust.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__walking_down_indoor_hall_disgust.mp4,1
27__walking_down_street_outside_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__walking_down_street_outside_angry.mp4,1
27__walking_outside_cafe_disgusted.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__walking_outside_cafe_disgusted.mp4,1
27__walk_down_hall_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/27__walk_down_hall_angry.mp4,1
28__exit_phone_room.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/28__exit_phone_room.mp4,1
28__kitchen_pan.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/28__kitchen_pan.mp4,1
28__kitchen_still.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/28__kitchen_still.mp4,1
28__outside_talking_pan_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/28__outside_talking_pan_laughing.mp4,1
28__outside_talking_still_laughing.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/28__outside_talking_still_laughing.mp4,1
28__podium_speech_happy.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/28__podium_speech_happy.mp4,1
28__secret_conversation.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/28__secret_conversation.mp4,1
28__talking_angry_couch.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/28__talking_angry_couch.mp4,1
28__walking_down_street_outside_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/28__walking_down_street_outside_angry.mp4,1
28__walking_outside_cafe_disgusted.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/28__walking_outside_cafe_disgusted.mp4,1
28__walk_down_hall_angry.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/actors/28__walk_down_hall_angry.mp4,1
000.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/000.mp4,1
001.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/001.mp4,1
002.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/002.mp4,1
003.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/003.mp4,1
004.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/004.mp4,1
005.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/005.mp4,1
006.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/006.mp4,1
007.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/007.mp4,1
008.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/008.mp4,1
009.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/009.mp4,1
010.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/010.mp4,1
011.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/011.mp4,1
012.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/012.mp4,1
013.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/013.mp4,1
014.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/014.mp4,1
015.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/015.mp4,1
016.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/016.mp4,1
017.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/017.mp4,1
018.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/018.mp4,1
019.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/019.mp4,1
020.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/020.mp4,1
021.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/021.mp4,1
022.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/022.mp4,1
023.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/023.mp4,1
024.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/024.mp4,1
025.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/025.mp4,1
026.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/026.mp4,1
027.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/027.mp4,1
028.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/028.mp4,1
029.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/029.mp4,1
030.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/030.mp4,1
031.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/031.mp4,1
032.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/032.mp4,1
033.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/033.mp4,1
034.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/034.mp4,1
035.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/035.mp4,1
036.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/036.mp4,1
037.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/037.mp4,1
038.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/038.mp4,1
039.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/039.mp4,1
040.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/040.mp4,1
041.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/041.mp4,1
042.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/042.mp4,1
043.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/043.mp4,1
044.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/044.mp4,1
045.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/045.mp4,1
046.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/046.mp4,1
047.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/047.mp4,1
048.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/048.mp4,1
049.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/049.mp4,1
050.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/050.mp4,1
051.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/051.mp4,1
052.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/052.mp4,1
053.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/053.mp4,1
054.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/054.mp4,1
055.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/055.mp4,1
056.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/056.mp4,1
057.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/057.mp4,1
058.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/058.mp4,1
059.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/059.mp4,1
060.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/060.mp4,1
061.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/061.mp4,1
062.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/062.mp4,1
063.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/063.mp4,1
064.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/064.mp4,1
065.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/065.mp4,1
066.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/066.mp4,1
067.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/067.mp4,1
068.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/068.mp4,1
069.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/069.mp4,1
070.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/070.mp4,1
071.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/071.mp4,1
072.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/072.mp4,1
073.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/073.mp4,1
074.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/074.mp4,1
075.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/075.mp4,1
076.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/076.mp4,1
077.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/077.mp4,1
078.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/078.mp4,1
079.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/079.mp4,1
080.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/080.mp4,1
081.mp4,D:/2024/4-1/fakebusters/data/ff_data/original_sequences/youtube/c23/videos/081.mp4,1
